response_id,respondent_id,submitted_at,consent,consent_source,response_source,validation_profile,completion_seconds,questionnaire_version,randomization_group,age_band,activity_days_30d,player_tenure_months,player_status,monthly_merch_budget,has_purchased_merch,purchase_history,annual_merch_spend,purchase_frequency_12m,preferred_operator_1,preferred_operator_2,preferred_operator_3,operator,category,purchase_intent,acceptable_price,channel,limited_preference,purchase_motivation,purchase_barrier,promotion_preference,preorder_tolerance_days,price_good_value,concept_appeal,concept_strength,concept_concern,concept_variant,attribute_priority,product_improvement,open_feedback,is_simulated,is_real_survey_response,data_type,source_batch_id,source_note
REAL-ARK-SURVEY-20260903-227,REAL-ARK-SURVEY-20260903-227,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,2,0.0,没玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,100.0,2,令,维什戴尔,缪尔赛思,令,吧唧（徽章）,2,50.0,淘宝/天猫,4,材质和做工让人放心｜价格合适｜有收藏或凑套装的价值,已经有很多同类周边｜材质、尺寸或实物效果说不清楚｜发货进度不透明,直接降价,45.0,20.5,3,尺寸｜配色｜材质与工艺,是否容易缺货或限量｜实物图和细节｜发货时间,更喜欢B款,角色和画面设计=4｜材质与做工=2｜正版授权=6｜实用性=1｜价格=3｜限定或收藏价值=5,希望提升日常实用性,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-228,REAL-ARK-SURVEY-20260903-228,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,2,,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,350.0,2,幽灵鲨,泥岩,逻各斯,幽灵鲨,装饰摆件,3,200.0,线下展会或快闪店,5,有收藏或凑套装的价值｜画面或造型设计很好看,担心不是正版｜价格比预期高｜设计不太喜欢,包邮,30.0,75.5,1,暂时没有特别吸引我的地方,具体尺寸｜售后规则,更喜欢A款,角色和画面设计=2｜材质与做工=6｜正版授权=1｜实用性=5｜价格=3｜限定或收藏价值=4,希望尺寸标注更清楚,希望包装在保护商品的同时不要过度增加体积和运费。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-229,REAL-ARK-SURVEY-20260903-229,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,16,84.0,玩过《明日方舟》,50.0,False,还没有买过正版周边,0.0,0,铃兰,艾雅法拉,拉普兰德,铃兰,日用生活,4,100.0,官方商城,5,价格合适｜有收藏或凑套装的价值｜想支持作品或官方,预售时间太长｜设计不太喜欢｜价格比预期高,积分或会员权益,30.0,50.0,4,画面或造型｜实用性｜材质与工艺,实物图和细节｜具体尺寸｜售后规则,更喜欢A款,角色和画面设计=1｜材质与做工=4｜正版授权=3｜实用性=5｜价格=2｜限定或收藏价值=6,希望售后规则更明确,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-230,REAL-ARK-SURVEY-20260903-230,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,6,,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,750.0,4,年,维什戴尔,能天使,年,亚克力制品,4,80.0,线下展会或快闪店,4,平时真的能用到｜很喜欢这个角色,预售时间太长｜不确定买回来怎么摆或怎么用｜价格比预期高,角色套装更优惠,75.0,40.5,3,角色选择｜画面或造型,具体尺寸｜是否容易缺货或限量｜发货时间,更喜欢A款,角色和画面设计=2｜材质与做工=1｜正版授权=4｜实用性=5｜价格=3｜限定或收藏价值=6,希望减少容易刮花的材质,如果有长期补货机制会更愿意购买，不喜欢抢限量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-231,REAL-ARK-SURVEY-20260903-231,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,84.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,100.0,2,维什戴尔,陈,温蒂,维什戴尔,日用生活,4,200.0,淘宝/天猫,4,价格合适｜想支持作品或官方｜材质和做工让人放心,材质、尺寸或实物效果说不清楚｜发货进度不透明,积分或会员权益,75.0,75.5,5,收藏价值,材质和工艺｜最终价格,更喜欢A款,角色和画面设计=1｜材质与做工=2｜正版授权=4｜实用性=6｜价格=3｜限定或收藏价值=5,希望缩短预售和发货周期,想看到更多阵营主题、干员小队主题的组合周边。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-232,REAL-ARK-SURVEY-20260903-232,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,0,,玩过《明日方舟》,750.0,False,还没有买过正版周边,0.0,0,令,维什戴尔,伊芙利特,令,毛绒玩偶,5,200.0,其他：线下谷店,5,画面或造型设计很好看｜价格合适,已经有很多同类周边｜价格比预期高｜预售时间太长,包邮,,115.5,5,画面或造型｜材质与工艺｜角色选择,实物图和细节｜是否容易缺货或限量｜材质和工艺,更喜欢B款,角色和画面设计=5｜材质与做工=1｜正版授权=3｜实用性=4｜价格=2｜限定或收藏价值=6,希望配色更贴近角色原设,希望多出一些冷门角色的周边，不要总集中在少数热门角色。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-233,REAL-ARK-SURVEY-20260903-233,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,23～26岁,16,48.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,100.0,2,令,煌,浊心斯卡蒂,令,亚克力制品,5,100.0,淘宝/天猫,1,很喜欢这个角色,运费太高｜不确定买回来怎么摆或怎么用｜售后或退换不方便,满额赠品,45.0,30.0,4,收藏价值｜材质与工艺｜画面或造型,实物图和细节｜具体尺寸｜材质和工艺,更喜欢B款,角色和画面设计=1｜材质与做工=4｜正版授权=5｜实用性=6｜价格=2｜限定或收藏价值=3,希望售后规则更明确,希望线下快闪和线上商城的库存分配更合理。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-234,REAL-ARK-SURVEY-20260903-234,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,6,24.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,2000.0,4,史尔特尔,德克萨斯,银灰,史尔特尔,日用生活,2,100.0,淘宝/天猫,4,价格合适｜画面或造型设计很好看｜有收藏或凑套装的价值,不确定买回来怎么摆或怎么用｜设计不太喜欢,满额赠品,45.0,150.5,2,画面或造型,最终价格｜实物图和细节｜具体尺寸,更喜欢B款,角色和画面设计=3｜材质与做工=4｜正版授权=2｜实用性=5｜价格=6｜限定或收藏价值=1,希望提升日常实用性,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-235,REAL-ARK-SURVEY-20260903-235,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,27～30岁,28,24.0,玩过《明日方舟》,50.0,False,还没有买过正版周边,0.0,0,夕,逻各斯,霍尔海雅,夕,毛绒玩偶,4,250.0,淘宝/天猫,3,很喜欢这个角色｜价格合适｜有收藏或凑套装的价值,运费太高｜已经有很多同类周边｜材质、尺寸或实物效果说不清楚,直接降价,45.0,80.0,4,画面或造型｜实用性,具体尺寸｜是否容易缺货或限量｜售后规则,更喜欢B款,角色和画面设计=1｜材质与做工=3｜正版授权=4｜实用性=5｜价格=2｜限定或收藏价值=6,希望限定数量不要太少,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-236,REAL-ARK-SURVEY-20260903-236,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,16,84.0,玩过《明日方舟》,400.0,True,买过《明日方舟》官方或正版授权周边,2000.0,8,银灰,伊芙利特,塞雷娅,银灰,日用生活,3,150.0,淘宝/天猫,4,是限定、联名或活动纪念款｜画面或造型设计很好看｜材质和做工让人放心,发货进度不透明｜不确定买回来怎么摆或怎么用｜设计不太喜欢,不太在意促销，更看重商品本身,0.0,150.5,1,暂时没有特别吸引我的地方,是否为正版授权｜实物图和细节｜具体尺寸,更喜欢A款,角色和画面设计=1｜材质与做工=2｜正版授权=3｜实用性=4｜价格=5｜限定或收藏价值=6,希望售后规则更明确,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-237,REAL-ARK-SURVEY-20260903-237,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,0,84.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,350.0,2,德克萨斯,幽灵鲨,浊心斯卡蒂,德克萨斯,吧唧（徽章）,3,30.0,官方商城,5,有收藏或凑套装的价值｜价格合适｜很喜欢这个角色,运费太高,不太在意促销，更看重商品本身,45.0,20.5,5,尺寸｜实用性,具体尺寸｜售后规则,更喜欢A款,角色和画面设计=3｜材质与做工=4｜正版授权=1｜实用性=5｜价格=2｜限定或收藏价值=6,希望缩短预售和发货周期,希望同一角色能做统一主题套装，方便收藏。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-238,REAL-ARK-SURVEY-20260903-238,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,6,0.0,没玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,100.0,2,铃兰,银灰,艾雅法拉,铃兰,毛绒玩偶,2,150.0,淘宝/天猫,4,很喜欢这个角色｜是限定、联名或活动纪念款,运费太高｜材质、尺寸或实物效果说不清楚｜发货进度不透明,角色套装更优惠,30.0,115.5,3,角色选择｜实用性,发货时间｜售后规则｜最终价格,更喜欢B款,角色和画面设计=2｜材质与做工=1｜正版授权=5｜实用性=4｜价格=3｜限定或收藏价值=6,希望材质和做工更扎实,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-239,REAL-ARK-SURVEY-20260903-239,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,23～26岁,16,48.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,,12,年,泥岩,斯卡蒂,年,吧唧（徽章）,4,50.0,官方商城,5,很喜欢这个角色,设计不太喜欢｜价格比预期高,积分或会员权益,30.0,15.0,3,收藏价值｜画面或造型｜配件或玩法,是否容易缺货或限量｜材质和工艺｜具体尺寸,更喜欢B款,角色和画面设计=1｜材质与做工=2｜正版授权=3｜实用性=6｜价格=5｜限定或收藏价值=4,-,希望包装在保护商品的同时不要过度增加体积和运费。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-240,REAL-ARK-SURVEY-20260903-240,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,0,84.0,玩过《明日方舟》,,False,还没有买过正版周边,0.0,0,缪尔赛思,W,浊心斯卡蒂,缪尔赛思,手办模玩,4,1000.0,淘宝/天猫,4,想支持作品或官方｜有收藏或凑套装的价值,价格比预期高｜设计不太喜欢｜已经有很多同类周边,预售特典,,350.5,3,材质与工艺｜画面或造型,售后规则｜发货时间｜是否容易缺货或限量,更喜欢B款,角色和画面设计=4｜材质与做工=3｜正版授权=2｜实用性=6｜价格=1｜限定或收藏价值=5,希望实物图和细节展示更充分,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-241,REAL-ARK-SURVEY-20260903-241,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,28,84.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,4,W,浊心斯卡蒂,阿米娅,W,通行证,2,60.0,淘宝/天猫,4,材质和做工让人放心｜价格合适｜很喜欢这个角色,运费太高｜设计不太喜欢｜价格比预期高,不太在意促销，更看重商品本身,75.0,30.5,3,配色｜收藏价值｜角色选择,实物图和细节｜发货时间,更喜欢A款,角色和画面设计=4｜材质与做工=1｜正版授权=5｜实用性=2｜价格=3｜限定或收藏价值=6,希望缩短预售和发货周期,希望商品详情页提供更多实拍、尺寸对比和材质说明。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-242,REAL-ARK-SURVEY-20260903-242,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,28,84.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,750.0,8,斯卡蒂,凯尔希,拉普兰德,斯卡蒂,毛绒玩偶,3,200.0,线下展会或快闪店,4,画面或造型设计很好看｜有收藏或凑套装的价值｜材质和做工让人放心,已经有很多同类周边｜材质、尺寸或实物效果说不清楚｜发货进度不透明,不太在意促销，更看重商品本身,30.0,115.5,4,配件或玩法｜配色,实物图和细节｜是否容易缺货或限量,更喜欢A款,角色和画面设计=2｜材质与做工=3｜正版授权=5｜实用性=6｜价格=4｜限定或收藏价值=1,希望价格再友好一点,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-243,REAL-ARK-SURVEY-20260903-243,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,2,0.0,没玩过《明日方舟》,750.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,2,塞雷娅,斯卡蒂,德克萨斯,塞雷娅,毛绒玩偶,4,200.0,线下展会或快闪店,5,价格合适｜材质和做工让人放心,已经有很多同类周边｜价格比预期高｜担心不是正版,角色套装更优惠,75.0,115.5,3,实用性｜角色选择｜配件或玩法,发货时间｜最终价格｜材质和工艺,更喜欢B款,角色和画面设计=2｜材质与做工=4｜正版授权=3｜实用性=5｜价格=1｜限定或收藏价值=6,希望实物图和细节展示更充分,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
