bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,content_type,is_simulated
BV1Hy4y1r7x9,《明日方舟》音乐幕后制作记录,Hypergryph x Abbey Road Studios —《明日方舟》音乐幕后制作记录,161775300,明日方舟,2020-10-26T09:00:31+00:00,533703,54460,17220,9113,4568,2937,2099,https://www.bilibili.com/video/BV1Hy4y1r7x9,official_public_aggregate,exact_api,2026-09-02T18:57:42.230117+08:00,,
BV1Hy4y1r7k7,初探泰拉 TERRA EXPLORATION,,161775300,明日方舟,2020-10-26T07:00:41+00:00,1643085,115346,53084,43696,21261,4740,3273,https://www.bilibili.com/video/BV1Hy4y1r7k7,official_public_aggregate,exact_api,2026-09-11T22:17:21+00:00,other_official,False
BV1rv411k7Wv,《明日方舟》音律联觉 Ambience Synesthesia预告PV,"'--重铸未来 方舟启航--

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
THE SHOW MUST GO ON 十年老牌，百年品质。塞壬唱片，倾情打造
前无古人，后无来者不敢说，泰拉首届大型线下专场演出 
新锐音乐人加盟，韵律循环，贯穿首尾
更有独家经典，流传名曲，历史见证再再再演绎
我们一直在研究，不会被超越的前卫节奏，和近距离的古典震撼
强强联手，应有尽有
明日方舟专场演出 
音律联觉 Ambien",161775300,明日方舟,2020-10-26T03:00:28+00:00,1036900,83333,24301,20177,6752,2146,1386,https://www.bilibili.com/video/BV1rv411k7Wv,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,,
BV1W54y1C7jy,《明日方舟》2020「感谢庆典」限时活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》2020「感谢庆典」限时活动宣传PV

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
感谢庆典活动（Part.1）
一、主线第八章节【怒号光明】开放
二、「感谢庆典」限时签到活动开启
三、【限定寻访·庆典】系列，【勿忘我】限定寻访开启
四、「感谢庆典」特别登录活动开启
五、「感谢庆典」限定寻访每日赠送
六、「感谢庆典」新干员登场
七、「感谢庆典」新装限时上架
八、「感",161775300,明日方舟,2020-10-25T12:45:16+00:00,6566583,192728,125969,65856,42626,24093,39203,https://www.bilibili.com/video/BV1W54y1C7jy,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,event_pv,False
BV1Lv411k7Nt,《明日方舟》EP - Stay Gold,"#歌曲发布
正式曲目已于2020年10月21日上线

【专辑介绍】

行将绽放的荣光，照耀尘埃也染上明亮。
时常沐浴着温暖的朝晖，偶尔也踏过照不见影子的苦暗。
《Stay Gold》，笑颜和没有褪色的初心，会比昨日更加璀璨。

【歌曲列表】
Stay Gold",161775300,明日方舟,2020-10-21T02:00:32+00:00,1867580,108279,43826,41734,6783,4185,3456,https://www.bilibili.com/video/BV1Lv411k7Nt,official_public_aggregate,exact_api,2026-09-11T22:18:27+00:00,music_ep,False
BV1Yi4y1j7Us,《明日方舟》EP - 秋绪,"#歌曲发布
正式曲目已于2020年10月10日上线

【专辑介绍】

悠长旅途，欣喜常与奇迹邂逅。
还未说出口的希望，都将化作秋叶落在掌心。
《秋绪》，轻哼熟悉的小调，伸手连接未来的光辉。

【制作信息】
作曲：山川恵津子
作词：Juno
演唱：タイナカサチ

【歌曲列表】
秋绪",161775300,明日方舟,2020-10-11T02:00:53+00:00,6442378,291343,168081,176482,56787,12457,7616,https://www.bilibili.com/video/BV1Yi4y1j7Us,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,music_ep,False
BV1HD4y1d79R,《明日方舟》SideStory「玛莉娅·临光」活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》SideStory「玛莉娅·临光」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新活动剧情「玛莉娅·临光」，活动关卡开启
活动时间：10月15日 16:00 - 11月05日 03:59
解锁条件：通关主线1-10
活动说明：活动期间将开放「玛莉娅·临光」活动关卡，玩家可通过活动关卡作战、完成相关活动任务以及活动商店获取相关活动奖励

活动关卡将进行分段式开启",161775300,明日方舟,2020-10-09T06:55:58+00:00,2422099,113381,42840,20956,14737,10037,19714,https://www.bilibili.com/video/BV1HD4y1d79R,official_public_aggregate,exact_api,2026-09-11T22:18:11+00:00,event_pv,False
BV1Pz4y1Z7UF,《明日方舟》EP - Reconnection,"#歌曲发布
正式曲目已于2020年9月24日上线

【专辑介绍】

探寻，排序，在焰火里打捞记忆断片。
线索是没有次第的词句，挣脱枷锁也未留下归属。
《Reconnection》，只留下原地云雾在反复确认。

【歌曲列表】
Reconnection",161775300,明日方舟,2020-09-24T02:10:42+00:00,2349779,135216,52084,47041,8013,6553,16750,https://www.bilibili.com/video/BV1Pz4y1Z7UF,official_public_aggregate,exact_api,2026-09-11T22:18:18+00:00,music_ep,False
BV1ET4y1A7uv,金秋系列限时活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》金秋系列限时活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

《明日方舟》金秋系列限时活动即将开启

Part.1 故事集「踏寻往昔之风」限时活动开启

Part.2 「骑兵与猎人」复刻限时开启

活动具体内容详见《明日方舟》游戏内公告、官网及官方自媒体账号",161775300,明日方舟,2020-09-17T09:27:58+00:00,1987932,95699,31660,16038,11935,10272,16679,https://www.bilibili.com/video/BV1ET4y1A7uv,official_public_aggregate,exact_api,2026-09-02T18:57:36.822225+08:00,,
BV1iK4y1e7uL,《明日方舟》EP - ALIVE,"#歌曲发布
正式曲目已于2020年8月28日上线

【专辑介绍】

'I stretch forth my dreams to thee. 
My song thirsts for thee like a parched land.
Stay Alive Until the Sunset.
For to thee I lift up my soul.'

【歌曲列表】
ALIVE",161775300,明日方舟,2020-08-28T02:49:46+00:00,3405164,183458,89165,79533,21656,10401,5014,https://www.bilibili.com/video/BV1iK4y1e7uL,official_public_aggregate,exact_api,2026-09-11T22:18:27+00:00,music_ep,False
BV1zv411y7Xs,《明日方舟》EP - Evolutionary Mechanization,"#歌曲发布
正式曲目已于2020年8月25日上线

【专辑介绍】

以钢铁生长渴望，狩猎无章秩序；
循着丛林之风，远步广袤无垠。

《Evolutionary Mechanization》 Here, the one returns.

【歌曲列表】
Evolutionary Mechanization",161775300,明日方舟,2020-08-25T02:30:32+00:00,1811080,113713,44174,37694,7495,9378,13436,https://www.bilibili.com/video/BV1zv411y7Xs,official_public_aggregate,exact_api,2026-09-11T22:18:45+00:00,music_ep,False
BV1F64y1c7hd,《明日方舟》EP - El Brillo Solitario,"#歌曲发布
正式曲目已于2020年8月12日上线

【专辑介绍】
凝神屏息，无暇踌躇。

目光所至，即剑锋所指。

《El Brillo Solitario》，纵使黄沙裹劲风，日沉又西落，依旧带不走眼眸中的光。

【歌曲列表】
El Brillo Solitario",161775300,明日方舟,2020-08-12T02:30:22+00:00,2357082,135887,47085,53623,12961,12560,12090,https://www.bilibili.com/video/BV1F64y1c7hd,official_public_aggregate,exact_api,2026-09-02T18:57:11.869056+08:00,,
BV1i54y1S7tR,《明日方舟》SideStory「火蓝之心」复刻活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》SideStory「火蓝之心」复刻活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、「火蓝之心」复刻，活动关卡限时开启
活动时间：08月11日16:00 - 8月25日03:59
活动说明：活动期间将开放「火蓝之心」活动关卡，玩家可通过活动关卡作战、完成活动里程碑以及活动商店获取相关活动奖励
解锁条件：通关主线1-10

活动关卡开放时间：
◆【主舞台】:08月11",161775300,明日方舟,2020-08-06T02:30:48+00:00,3193763,134428,41080,21086,23006,391852,37114,https://www.bilibili.com/video/BV1i54y1S7tR,official_public_aggregate,exact_api,2026-09-02T18:57:44.592328+08:00,,
BV12a4y1E7PT,《明日方舟》EP - 夏浪,"#歌曲发布
塞壬唱片-MSR再次携手音乐制作人横山克，带来炎夏的一缕清凉。
正式曲目已于2020年8月3日上线

【专辑介绍】

踩着海风，乘着飞浪。

《夏浪》，全力蓄能，准备发射！

【歌曲列表】
夏浪",161775300,明日方舟,2020-08-03T02:30:12+00:00,1847260,140370,42245,39789,9983,8528,5853,https://www.bilibili.com/video/BV12a4y1E7PT,official_public_aggregate,exact_api,2026-09-02T18:57:53.984763+08:00,,
BV1WT4y1j7jP,《明日方舟》EP - Lily of the Valley,"#歌曲发布
正式曲目已于2020年7月20日上线

【专辑介绍】

以传承束缚真相，掩盖土地的残酷命题。

《Lily of the Valley》，愿予九倍的温柔与坚强。

【歌曲列表】
Lily of the Valley",161775300,明日方舟,2020-07-20T08:50:59+00:00,1534982,118110,52906,44129,8924,6545,6891,https://www.bilibili.com/video/BV1WT4y1j7jP,official_public_aggregate,exact_api,2026-09-11T22:18:18+00:00,music_ep,False
BV11z4y1X7V5,《明日方舟》EP - Everything's Alright by DJ Okawari,"#歌曲发布
塞壬唱片-MSR再次携手DJ Okawari打造全新单曲
正式曲目已于2020年7月8日上线

【专辑介绍】
Do not doubt or feel like lost
Everything's Alright with you.

【歌曲列表】
Everything's Alright

【制作信息】
制作/作曲/编曲：DJ OKAWARI
演唱：澤田かおり",161775300,明日方舟,2020-07-08T09:00:51+00:00,4679781,237239,153119,142993,39766,13474,16197,https://www.bilibili.com/video/BV11z4y1X7V5,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,music_ep,False
BV1nK4y1s72J,《明日方舟》SideStory「沃伦姆德的薄暮」活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》SideStory「沃伦姆德的薄暮」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新活动剧情「沃伦姆德的薄暮」，活动关卡开启
活动时间：07月09日 16:00 - 07月30日 03:59
解锁条件：通关主线1-10
活动说明：活动期间将开放「沃伦姆德的薄暮」活动关卡，玩家可通过活动关卡作战、完成相关活动任务以及活动商店获取相关活动奖励

活动关卡将进行分段",161775300,明日方舟,2020-07-03T10:21:28+00:00,3138657,123002,46744,22863,21499,17398,25568,https://www.bilibili.com/video/BV1nK4y1s72J,official_public_aggregate,exact_api,2026-09-02T18:56:57.076533+08:00,,
BV1La4y1Y7H7,《明日方舟》EP - 从那高地上远眺,"#歌曲发布
正式曲目已于2020年6月18日上线

【专辑介绍】
我们跨步前进，向每寸土地响亮问好。

我们高歌齐唱，钢铁意志远比炮火有力量。

【歌曲列表】
从那高地上远眺",161775300,明日方舟,2020-06-18T11:00:16+00:00,2504266,123678,39495,43622,16964,13715,10884,https://www.bilibili.com/video/BV1La4y1Y7H7,official_public_aggregate,exact_api,2026-09-02T18:57:53.984763+08:00,,
BV1TA411B7t2,《明日方舟》全新故事「乌萨斯的孩子们」活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》全新故事集「乌萨斯的孩子们」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新故事集「乌萨斯的孩子们」限时开启
关卡开放时间：06月18日 16:00 - 06月25日 03:59
关卡解锁条件：通关主线1-10
关卡掉落：彼得海姆热销饼干、素材等
活动说明：活动期间将限时开放「乌萨斯的孩子们」活动关卡，玩家可通过活动作战收集【彼得海姆热销饼干】在【校园超市】中",161775300,明日方舟,2020-06-12T06:00:37+00:00,2175266,104865,27994,18248,12090,9021,18339,https://www.bilibili.com/video/BV1TA411B7t2,official_public_aggregate,exact_api,2026-09-02T18:56:53.136454+08:00,,
BV1pK411s7s4,《明日方舟》EP - Reversed time,"#歌曲发布
正式曲目已于2020年6月1日上线

【专辑介绍】
八音盒逆转，时光回溯。

此刻我们睁着眼 ，做着奔跑在草地的梦。

《Reversed time》， 成为大人之后的事，让我们明天再说。

【歌曲列表】
Reversed time",161775300,明日方舟,2020-06-01T02:30:53+00:00,1984256,154240,70045,59593,13505,8498,8531,https://www.bilibili.com/video/BV1pK411s7s4,official_public_aggregate,exact_api,2026-09-11T22:18:18+00:00,music_ep,False
BV1sg4y1i7LX,《明日方舟》危机合约新赛季「黄铁行动」宣传PV,"'--重铸未来 方舟启航--
《明日方舟》危机合约新赛季「黄铁行动」宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、危机合约，#1赛季「黄铁行动」开启
赛季开启时间：06月02日 16:00 - 06月16日 03:59
危机合约解锁条件：通关主线 2-10
赛季说明：该赛季开启期间内，玩家可在赛季关卡中通过搭配不同「合约」进行作战，通过作战完成相关挑战任务提升关卡评价和收集「合约赏金」以及「行动协议」
◆「",161775300,明日方舟,2020-05-28T03:00:56+00:00,2500392,112664,33447,22055,17034,13395,6045,https://www.bilibili.com/video/BV1sg4y1i7LX,official_public_aggregate,exact_api,2026-09-11T22:18:20+00:00,gameplay_system,False
BV1q54y1Q7Hy,《明日方舟》EP - Sparkling Hydraulics,"#歌曲发布
正式曲目已于2020年5月3日上线

【专辑介绍】
午后三时四十五分，独享闲暇时光。

今日温湿度恰到好处，空气中仍有干净的味道。

《Sparkling Hydraulics》，一切都是如故的熟悉感。

【歌曲列表】
Sparkling Hydraulics",161775300,明日方舟,2020-05-03T02:30:57+00:00,1431542,101330,34969,36502,6102,8952,5879,https://www.bilibili.com/video/BV1q54y1Q7Hy,official_public_aggregate,exact_api,2026-09-02T18:56:48.411752+08:00,,
BV1Sg4y1z7XF,《明日方舟》EP - Requiem,"#歌曲发布
正式曲目已于2020年5月2日上线

【专辑介绍】
视觉停留于铁锈，硝烟扬尘游离。

卸下倦怠的思绪戒备，谵妄至荒远无垠。

《Requiem》，驻足战火中，溯洄故地的清晨。

你听，那是儿时的梦呓…

一饮而尽吧。

【歌曲列表】
Requiem",161775300,明日方舟,2020-05-02T02:30:30+00:00,3743446,203402,118923,104325,31135,13786,14099,https://www.bilibili.com/video/BV1Sg4y1z7XF,official_public_aggregate,exact_api,2026-09-11T22:18:39+00:00,music_ep,False
BV1HC4y1W7ja,《明日方舟》EP - Renegade,"#歌曲发布
正式曲目已于2020年5月1日上线

【专辑介绍】
那你知道——

接手萨卡兹的佩刀，有什么意义吗？

《Renegade》，随节奏摆脱常识束缚，混乱中戏谑黑白暗涌。 

彼此，都尽量活下来吧。

【歌曲列表】
Renegade",161775300,明日方舟,2020-05-01T02:00:46+00:00,10363620,393633,257538,239661,64346,33615,79495,https://www.bilibili.com/video/BV1HC4y1W7ja,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,music_ep,False
BV1iT4y1g7b4,《明日方舟》一周年声优祝福,来自为阿米娅配音的黑泽朋世老师、为凯尔希配音的日笠阳子老师、为陈配音的石上静香老师以及为W配音的竹达彩奈老师为本次《明日方舟》一周年送上的周年祝福。非常感谢几位老师的祝福与认可！,161775300,明日方舟,2020-04-28T06:24:06+00:00,1704304,139911,42330,36874,8730,9353,31893,https://www.bilibili.com/video/BV1iT4y1g7b4,official_public_aggregate,exact_api,2026-09-11T22:18:06+00:00,other_official,False
BV1VC4y1W7fG,《明日方舟》4.25一周年直播录像（附字幕）,再次感谢大家的支持，之后我们将在官方自媒体账号放出本次周年庆相关具体内容。更多活动详情详见官网、游戏内公告及双微。,161775300,明日方舟,2020-04-27T12:00:11+00:00,1942112,121427,60614,39648,8793,10706,89939,https://www.bilibili.com/video/BV1VC4y1W7fG,official_public_aggregate,exact_api,2026-09-11T22:18:15+00:00,other_official,False
